umap_x,umap_y,umap_z
12.729157,4.562817,6.3615494
0.83786106,6.909372,9.224604
1.2712756,7.507233,9.155127
-0.7356216,7.1719246,4.2766304
-0.22271633,7.543063,7.4903245
-0.84291244,5.947243,3.9239056
-0.8588552,6.8147397,4.271918
11.715121,5.1599894,4.6082363
11.16583,0.14315116,5.2218385
10.87263,-0.28934062,5.2987676
2.2701814,10.179261,6.97803
-0.34348413,8.319654,4.7272577
11.514122,0.85678244,5.0722322
-0.13038348,8.629211,4.8954167
7.270831,5.0760713,0.36897025
-0.7568622,7.116224,4.2928953
10.553776,9.163659,5.2273893
0.64469093,9.596763,6.0416827
6.3910027,4.1959763,0.048031043
5.7498584,7.5439835,0.5617757
1.8511008,10.678984,5.981702
2.5744195,11.398314,5.2045116
10.212868,-0.885954,5.245702
10.967176,8.848636,6.5172963
9.862406,9.38335,5.1647344
10.915477,9.014887,6.2680097
0.63377756,3.3174174,2.4809132
11.143553,-0.21429567,5.6005197
10.243253,-0.8742242,5.2699814
4.668935,7.575325,0.27767217
10.599355,-0.53052115,5.209317
11.005225,8.976125,5.5379214
11.444161,8.0850115,5.860891
0.39272034,2.8081336,3.0315154
-1.3929524,5.256039,6.0953193
10.223949,9.555207,6.2010536
9.926519,9.458823,8.241795
1.1328478,9.044587,7.59258
12.097218,3.304099,4.872471
11.795522,7.1310863,5.9183803
1.2580135,1.7472818,9.007748
1.615232,1.4804071,8.50497
7.389158,4.1009965,0.20264105
4.5434146,7.7762275,0.39532438
1.5817755,1.4274065,8.440859
-0.42757583,2.360535,4.2296305
0.7377289,9.690863,6.1025906
-0.03618705,3.421227,3.0562081
11.367393,7.80253,4.9972343
-1.1437441,5.6335287,4.6750736
9.344372,8.4490185,3.5120225
1.7077491,0.18370634,6.2126493
-0.98980296,6.490796,4.649125
-0.9226412,4.411663,4.0789666
1.807219,3.6416643,1.5671577
-1.0106186,5.9992495,4.344707
0.7465272,7.8002625,8.512106
7.3338513,6.6056423,0.952783
0.83260006,3.5059476,2.257087
2.224709,3.822112,1.3344182
2.0863135,3.7743285,1.3797661
1.7037001,3.6126328,1.6310847
0.29077488,2.7479312,3.1503594
1.510597,3.4462752,1.8482913
12.037348,0.9989287,5.749452
1.2563628,1.7660732,9.035593
-0.1190104,8.806163,6.5116844
0.6563649,3.567967,2.3930519
4.5307198,7.960264,0.5574804
1.8659129,2.1799755,9.318282
-1.1813129,6.136294,6.4385223
5.3726435,7.921886,0.52199274
5.2855206,7.847767,0.4382626
10.538123,9.217071,6.857268
1.8186448,2.1179228,9.285819
0.48022765,1.2166431,4.485929
-1.4445199,4.2606983,7.6573725
11.58656,1.0500525,5.023708
11.35482,0.5901047,5.0761886
9.967321,9.200892,4.9127994
0.85902,7.047065,9.161026
10.282475,8.92121,4.742591
1.9799259,10.793105,5.85427
-1.454071,4.480474,7.820676
-1.5039418,4.441726,7.7175803
9.786853,9.5238285,5.4054537
-1.0333462,5.6978273,4.3378143
12.622904,4.36428,5.3480854
4.59926,7.547366,0.27483934
12.735673,4.5855927,6.3201823
10.626167,9.368668,6.3362265
7.2131753,5.056776,0.33324912
7.2763824,4.244098,0.1720204
6.405468,4.2351117,0.04045056
6.5938416,4.8130503,0.04022279
6.915621,4.889463,0.1658925
-0.2778268,8.634335,6.1630263
0.3794169,9.20549,6.7554703
1.0682725,1.1005276,8.130793
-0.6753131,6.0998645,8.349034
7.699998,7.044892,1.4310534
0.06394346,1.5381323,4.523449
0.88721967,1.1707125,8.27658
1.3206131,1.7995545,9.050987
1.0529609,1.1084089,8.118203
-0.30522954,1.9149432,4.4750023
12.435235,2.718017,5.6694107
11.478981,6.415508,4.6137652
2.1675913,10.030315,7.116849
6.305107,4.2375417,0.036168113
5.6626577,7.802626,0.6199823
10.8642235,9.126036,5.5753
10.9455595,9.020225,5.4840846
-0.48468024,5.5991893,9.001835
5.897606,7.722297,0.7126074
12.298892,3.8134503,4.9684424
12.024511,0.91178524,6.424605
10.533311,9.137449,5.1790905
1.9068928,2.2983952,9.372775
2.4750056,11.241478,5.4347835
1.2042968,9.707457,6.795894
0.8126505,7.2178593,9.031971
11.434244,8.092117,5.784348
-0.38112563,8.098012,4.479209
0.1418978,1.4788815,4.517956
11.627822,7.631852,6.282187
0.31313962,5.468204,9.603488
-0.42446464,8.107695,4.5958633
-1.163366,5.637105,4.759468
1.2939628,8.90528,7.8715587
2.3807468,11.1052,5.641617
0.3470575,9.154014,6.7898874
-0.64045393,3.3503397,3.9548762
-1.148164,5.6490145,4.708626
-0.8368527,5.566241,3.8278182
-1.2990494,5.8413997,6.5184183
12.277896,3.4664962,5.0122337
5.484417,4.5448956,0.09677454
-0.7581753,7.5847654,5.7448936
1.9508476,3.6972456,1.4717383
2.0656414,3.7567573,1.3943413
-0.40820736,8.236218,4.748091
12.1300125,0.9794065,6.2098722
-1.0949614,5.231879,8.392665
-1.5063019,4.8906684,7.689328
11.768941,1.1113982,5.2366295
1.2304189,8.894874,7.8671026
1.109998,9.411244,7.1108236
12.097375,3.183443,4.887092
-0.124585934,5.1171403,9.587916
-0.5385435,7.6341753,4.276916
4.4363875,7.623085,0.34199342
11.817794,7.0078583,5.7390103
0.95320076,0.7284219,5.6969743
1.633388,3.624619,9.980516
-0.18694182,5.0697083,9.549187
6.2380886,4.765062,-0.04425379
6.0604076,4.8279505,-0.038490426
10.9349785,9.041058,5.4972014
10.599438,9.36557,6.4172735
-0.42462805,2.6038795,4.054296
11.564171,7.414094,4.888959
11.373271,8.257832,5.9954004
12.614833,4.3587294,5.313834
0.042438757,8.94931,6.6434536
-0.06579285,1.7418953,4.3862066
-0.2980828,1.9181434,4.463882
11.802169,6.6895046,5.321589
11.432645,0.9318764,4.9219413
10.44358,8.967977,4.9002147
0.7439903,7.745785,8.554941
0.88820755,7.222281,9.080122
1.1005092,1.0792984,8.052587
12.449446,2.8190815,5.6502724
5.585421,5.119945,0.07484047
4.4681616,7.7537932,0.4096099
-0.17531031,2.5027962,3.8304513
11.43464,0.4653514,5.255429
12.208124,3.354027,4.974114
12.038638,0.9537106,5.8079863
-1.5692334,4.821653,7.5548496
1.7356803,3.3296916,9.910023
0.6562309,3.5235288,2.3977742
1.3805282,0.3209421,5.6673856
4.5190115,7.7250357,0.3648096
11.994361,0.7075519,5.9989076
-0.4210938,5.6122313,9.066779
0.32428265,9.045639,6.9480395
7.3064356,3.6425397,0.27446622
-0.14345711,8.811332,6.3728976
12.732265,4.6034226,6.2985926
7.4707694,6.338481,0.90608495
-0.17201634,8.775121,6.3668027
0.6215724,9.48609,6.498665
0.6998786,9.536124,6.50395
7.763066,7.2165847,1.584945
0.41677755,2.7509902,3.0496087
-0.17799973,2.9021976,3.5350685
11.086736,8.114665,4.773539
-0.063464224,3.6003003,3.0102005
0.033990126,3.333834,3.0267024
9.981068,-0.91052324,4.952846
1.8859174,10.494432,6.35089
1.4086099,0.35960856,6.0339184
1.8806248,9.930471,7.0233917
7.6796603,7.093014,1.4480789
0.55438405,1.5403149,3.9852853
12.615313,3.2541559,5.885197
2.039319,10.605559,6.336995
7.3793235,5.618242,0.6006799
0.7729496,1.2373836,8.425111
0.9904727,1.1967205,8.274952
7.4003572,6.80871,1.0996599
11.491744,6.113195,4.5281343
11.539171,7.8955383,6.1935763
11.5643835,7.4400005,4.9170985
12.15749,1.3287411,5.796968
9.788303,9.505614,5.3881717
2.03866,10.008011,7.034828
11.75852,4.8856835,4.606347
-1.0396372,5.048566,8.6364155
-0.968268,5.110985,8.699546
1.2885938,7.494852,9.202713
0.91336197,1.1716402,8.329068
-0.5767266,2.3983078,4.4632487
1.7427187,0.16708414,6.253435
10.160952,-0.912786,5.2279706
1.3650769,7.5672235,9.172172
1.343161,7.5546956,9.186227
1.3906578,7.7010264,9.08905
10.211981,9.316794,7.7138996
0.54504263,1.540355,3.9936647
12.678757,3.4045553,6.0155177
12.701816,3.5263448,6.0615187
9.832948,9.558607,5.541526
-0.8808027,4.0487614,4.119295
5.221319,7.6133437,0.34401786
4.7261143,7.402656,0.27375463
10.929812,7.941999,4.491079
11.969349,0.7124255,5.8973765
10.616589,9.01485,5.088509
5.5653186,4.7109847,0.042481102
5.5622277,4.629096,0.05243457
0.5924415,9.544458,6.0751214
0.95143855,0.70819414,5.496998
10.920765,9.051687,5.4861736
1.7996995,0.1810389,6.3595347
-1.5296038,4.7555394,7.7243443
-1.5869853,4.578299,7.4729857
11.192732,-0.08165587,5.4996095
1.2318966,0.5157934,4.807741
12.280803,2.671397,5.3511252
-1.3551652,5.677962,6.431089
10.9347925,8.227069,4.680666
1.291279,1.8027631,9.058548
11.741087,6.2412176,4.928547
10.587734,9.42445,6.2649016
10.94954,7.902307,4.490848
0.97404045,0.7805093,4.648938
-1.1686457,5.597284,4.763875
7.3172483,3.67614,0.27754405
7.2452035,3.648879,0.27723482
11.340944,0.82261354,4.89993
9.775119,9.4785795,5.296753
-1.4169978,5.214699,6.129841
10.134245,-0.7722152,4.993242
10.554338,9.434659,6.290312
12.1154175,2.7736254,5.0348463
12.723972,4.6472187,5.603868
2.6531157,11.194432,5.485313
12.066515,3.3742518,4.8418374
11.007763,-0.19763295,5.386328
12.085924,2.4051263,5.1202683
9.54877,8.322854,3.6302557
1.7924538,10.567788,6.1108804
0.78644097,1.0285813,4.402254
9.4831505,8.310841,3.5729387
12.703876,4.500839,5.402955
11.674479,6.358397,4.848113
-0.8627695,6.5149765,4.1330595
10.304943,-0.6471715,5.018463
11.325305,0.62789667,4.998975
11.625136,0.27992287,5.70467
1.9680185,10.596055,6.2838764
1.2016611,0.64848703,6.516156
1.4434581,1.1778437,8.04799
-0.09588532,3.6527631,3.023543
0.70108306,9.534109,6.5223246
12.497251,2.8694477,5.7188416
-0.18997417,3.4420497,3.2220535
-0.8059764,6.642064,4.0774775
-0.74673873,5.912194,8.391491
9.900652,-0.8647476,4.8217654
-0.62281424,7.060391,7.026625
6.3227873,5.038963,0.09589399
6.4601126,5.112661,0.14193402
0.3764475,1.7134885,3.9723284
-1.539453,4.4496026,7.55013
-1.6029812,4.813709,6.8735514
-1.1773429,5.6185718,4.812763
0.80972564,6.588876,9.3646965
7.401861,4.0722885,0.21995953
7.290047,3.7449253,0.24339527
10.419456,9.076257,7.8000803
-1.393896,5.216685,6.0635056
12.561815,3.5415761,5.55353
12.006147,2.579385,4.943409
2.5834212,11.331604,5.3350477
1.1383048,1.05163,7.945016
-0.40144038,8.285044,4.821043
-0.26066273,8.408876,6.953344
-0.037892118,8.82701,6.7475266
-0.39992255,8.06311,4.4730988
-1.566179,4.9566603,6.7847886
0.7580608,3.3391519,2.3826241
2.1220398,10.005041,7.114644
-0.42757675,7.2819786,7.317436
-0.9947944,6.7057786,6.1018853
1.510755,0.20503163,5.6552677
-0.24311143,8.436158,6.918703
-0.73262054,5.016013,3.6484625
-0.6220664,4.537116,3.569519
-0.15642205,8.626245,5.017955
0.95356876,1.3926611,3.8437238
0.71026254,2.3360834,3.155291
0.66626203,2.4049509,3.1248739
5.990201,4.2668858,0.076096795
-0.3939509,8.261404,4.7398005
-0.5095142,7.6847906,4.2525296
-0.21937639,8.521606,4.879848
1.6645938,3.70928,10.040313
1.7003378,3.5531394,10.009471
1.5829257,1.4947668,8.550023
-1.5985156,4.727241,7.5021243
0.68975574,1.4261297,3.9903374
12.660441,3.5281696,5.8945284
11.407138,7.716931,5.028541
11.014725,8.135196,4.7016945
7.551937,7.388628,1.5615348
7.643054,7.248924,1.5224401
6.897117,7.198172,1.0561349
11.506536,7.572493,4.9695034
-1.2787623,5.873283,6.492377
0.96176946,8.106767,8.448233
4.437896,7.6390963,0.34499618
2.2789178,11.113216,5.56724
-1.1036822,5.44641,4.5099964
-0.88391423,4.1099396,4.084895
-0.07554517,3.4355135,3.0856187
2.6641326,11.42243,5.145982
1.4143347,9.992537,6.585017
1.5234911,10.3108835,6.20166
12.166777,3.8519497,4.8569326
11.55959,6.230565,4.650317
0.47550297,1.2622819,4.4196086
11.729758,5.1920815,4.6300097
7.4234447,4.067134,0.22795889
9.546206,8.279046,3.6110425
9.312978,8.422498,3.4674888
7.7578673,7.260367,1.6108242
11.7766485,6.4696226,5.1272345
12.106494,3.1895287,4.9079523
5.363001,7.904481,0.5165013
-0.67040485,6.2446985,8.165297
-0.62489,6.4554787,7.966151
0.27991834,5.8534803,9.468228
7.2901936,3.7346146,0.24590205
0.7968923,1.2092664,8.485421
-0.45123577,3.2872913,3.6824079
-0.8148023,7.001332,4.3590403
12.045183,2.1057816,5.154396
1.2706422,1.7155117,8.966493
9.776408,9.479699,5.297846
5.7031736,7.5116506,0.5286948
5.5665855,7.8626795,0.5927166
0.5122347,1.574282,3.998849
-0.3394268,8.363041,4.839077
-1.4462904,4.6011252,7.980088
-0.85217226,5.769626,3.9016087
-1.0430058,6.382973,4.9963007
6.628179,6.9302835,0.7844791
2.1091216,3.8060348,1.3608769
10.002383,-0.7774838,4.870657
10.449987,8.9564905,4.890048
10.906485,7.9593334,4.479405
11.38263,8.200404,6.291079
10.940262,7.9117837,4.4789844
11.640895,1.0098417,5.0947766
0.81320804,0.9883448,4.445787
10.051077,9.316365,5.144112
11.520636,6.0722923,4.546897
11.452246,8.078909,6.2201066
0.80091745,1.43932,3.8943918
5.4141855,7.965431,0.58775455
1.6704198,0.1935841,6.123346
5.4013233,5.401479,0.13036771
1.6121997,3.7577417,10.023811
0.7787071,9.681965,6.274171
5.733771,7.7366834,0.63322467
5.7558885,4.473911,0.03429179
12.067296,2.2434947,5.1606956
-0.6898203,7.728035,5.6799445
0.40371025,9.009701,7.0710735
10.224813,-0.7103155,5.004696
1.1694989,1.122807,8.064337
1.2549635,0.5281617,6.2371125
-1.0990847,4.9848657,8.573693
-0.9766007,6.575882,4.7375298
5.2401648,7.947967,0.49060005
0.027444312,5.4698915,9.490248
1.2140472,0.5924558,6.3253317
2.256857,10.565894,6.513859
11.927058,1.1557046,5.476028
11.146499,-0.19234788,5.561764
11.625747,0.2974021,5.6680436
7.3183346,4.1748304,0.17193991
1.7148286,10.302062,6.441881
-1.0478367,4.986997,4.362236
1.4291686,0.27245837,5.6311617
10.4161215,8.339504,4.3307085
12.1351385,1.3619484,5.7479496
-0.30581585,8.593441,6.1635013
11.975643,0.8180985,5.803195
12.705166,3.550592,6.0639634
12.125268,2.9923816,4.990922
12.598223,4.3172274,5.299844
7.5357614,6.293358,0.9246268
6.7249956,4.297748,0.07432255
2.2299445,10.042391,7.129742
1.1244191,7.983064,8.67283
-0.7624281,7.077169,6.540293
12.71805,4.6581283,6.130525
0.26431316,5.830248,9.473887
12.53718,2.8885128,5.8336334
1.2721611,8.049464,8.711881
-0.3057908,7.3774548,7.50586
7.336043,5.1998854,0.44562936
10.318972,9.551608,6.2233677
-0.22938518,5.217581,9.449559
-0.67152715,7.8281,5.19907
7.1571813,4.8302436,0.218739
1.3554943,7.5155315,9.217861
11.736995,4.953066,4.591067
11.970486,1.4612342,5.3791366
-0.250644,2.8783495,3.6508765
-0.41661066,7.9042454,4.3099756
11.649755,6.344651,4.8199296
7.460509,6.3357205,0.90856546
1.2168634,8.013718,8.714608
0.9670404,0.9337235,4.3756094
5.5429306,4.7327013,0.06293177
7.3356643,3.5944746,0.30966616
7.153028,3.7658837,0.19527909
-1.0966712,6.178698,4.993288
1.3535851,8.858203,7.9508867
0.3415426,2.7449126,3.1320324
10.483505,9.1062,5.087836
1.8317454,2.0976946,9.22332
12.720122,4.6299295,5.5879564
7.3317018,4.060091,0.20034319
5.3621864,7.799292,0.4518096
2.6724458,11.212708,5.467796
2.277042,11.018456,5.7433724
10.026829,9.569921,6.0663824
4.6089277,8.052304,0.64515287
12.57914,3.4266512,5.6462646
-0.9654387,5.276048,8.590168
1.8199914,0.16057292,6.3773117
10.940261,9.055184,5.530589
0.2869301,5.810765,9.495734
1.4002018,7.6129756,9.168597
12.112337,1.4334365,5.66341
1.7425498,3.4254029,9.959105
5.3730946,7.8981586,0.51049554
-0.86954397,4.0078464,4.095794
0.35252365,9.080272,6.982001
1.142181,4.8262916,9.850581
10.070935,8.702665,4.36547
12.278459,4.0104513,4.941564
7.638681,6.4822516,1.0667872
1.2569163,1.7416749,8.996971
11.738517,7.176644,5.380264
6.416583,6.5758533,0.5892657
-0.17251223,5.139125,9.545645
10.746261,7.8010178,4.315511
12.712468,4.723309,6.0973887
6.647251,7.3522696,0.97836185
9.870879,9.504151,8.289544
10.007566,-0.813549,4.8894706
5.705476,7.511475,0.53108025
-0.5869734,4.5386744,3.5228982
-0.889212,4.4237022,4.010606
-0.8989946,4.368397,4.0334544
5.4749513,5.2310853,0.09717617
4.9878893,7.2389894,0.25840908
-0.31011882,8.557133,6.2128882
4.5212665,7.863504,0.46978572
10.279309,9.179945,7.949651
0.65325284,1.0846064,4.483345
2.2035894,10.096645,7.0573473
11.650323,1.148276,5.0478935
11.967733,1.8860008,5.1599994
12.104596,1.4828681,5.6359267
11.250657,0.22085108,5.2549405
11.799285,6.3329754,5.085181
12.453589,2.8187425,5.6484027
12.029898,0.898027,5.817341
11.753464,1.3036143,5.1131353
5.671815,4.9408507,0.036770843
6.194978,4.223789,0.04432667
5.4511614,7.9447355,0.6177625
11.208268,-0.14284433,5.6034684
2.6538103,11.421512,5.1597314
11.116255,-0.111912265,5.412815
-0.8888,7.161868,5.818486
2.2343595,10.211683,6.9350743
11.4667635,8.03975,6.2841225
7.0315466,4.8006096,0.18504818
-0.6959333,7.263272,4.244388
11.6186905,7.412785,5.0125475
-1.5954149,4.8578672,6.7949977
1.1504316,3.2096179,2.1994288
9.840078,9.518009,8.300684
10.873041,8.147831,4.5596004
11.42014,8.125757,6.322063
12.56622,3.5396938,5.559462
10.346335,9.117904,7.897555
10.949663,8.275038,4.740565
0.98756176,8.570021,8.039108
4.920364,7.929848,0.49617225
11.574129,6.3809266,4.721258
2.2302482,10.597708,6.4626484
12.6633005,3.317422,5.986993
0.7085509,3.4703238,2.3568473
10.146718,9.563712,6.240839
10.24243,9.331718,7.534484
10.992358,9.009616,5.5531735
9.917388,9.41919,5.2459135
11.235171,7.9430814,4.8657575
11.478381,7.450745,4.8152966
2.1673138,10.7418,6.226417
11.445925,7.6122475,4.9003506
10.224154,9.338155,7.570906
-0.19575222,5.9409723,9.114982
1.4869212,1.5778071,8.6975
1.7032936,3.421682,9.921401
1.6468288,3.5807402,9.955628
0.2036519,3.3485632,2.8597476
1.8291163,2.0701714,9.239924
1.7933542,2.172163,9.294379
1.8585185,2.2095716,9.341827
-0.2033906,8.748151,6.2762084
1.6544462,3.6856375,10.020104
12.520469,2.9769113,5.7261705
-0.13425437,5.31086,9.479
-1.4052362,4.6703343,8.0775175
0.1620976,1.4383757,4.5663314
